PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,REB,OREB,AST,STL,BLK,TOV,FG_PCT,FG3M,FG3_PCT,FT_PCT,PLUS_MINUS,SALARY
1630639,a.j. lawson,TOR,24,26,486,236,86,20,31,13,6,15,0.421,33,0.327,0.683,-17,2270735
1631260,aj green,MIL,25,73,1659,541,174,18,108,37,7,40,0.429,155,0.427,0.815,227,2301587
1642358,aj johnson,WAS,20,29,638,220,59,8,76,12,3,35,0.385,24,0.267,0.865,-152,3090480
203932,aaron gordon,DEN,29,51,1446,748,247,80,164,23,14,73,0.531,75,0.436,0.81,301,22841455
1628988,aaron holiday,HOU,28,62,792,340,78,13,83,19,11,37,0.437,72,0.398,0.829,88,3080921
1630174,aaron nesmith,IND,25,45,1121,541,178,37,54,35,17,37,0.507,84,0.431,0.913,198,11000000
1630598,aaron wiggins,OKC,26,76,1743,914,295,81,134,60,18,69,0.488,130,0.383,0.831,514,10102803
1641745,adam flagler,OKC,25,37,202,65,27,7,12,8,3,4,0.26,14,0.194,0.5,7,578577
1641766,adama sanogo,CHI,23,4,21,8,6,5,1,0,0,1,0.571,0,0.0,0.0,-5,578577
1641737,adem bona,PHI,22,58,904,337,245,92,27,26,69,61,0.703,0,0.0,0.67,-112,1955377
1642349,ajay mitchell,OKC,23,36,596,234,68,18,64,25,4,29,0.495,23,0.383,0.829,127,3000000
201143,al horford,BOS,39,60,1658,538,369,79,128,36,51,46,0.423,114,0.363,0.895,397,9500000
202692,alec burks,MIA,33,49,863,356,124,15,55,28,7,29,0.424,88,0.425,0.776,110,3304000
1627936,alex caruso,OKC,31,54,1040,382,159,38,137,87,30,37,0.446,60,0.353,0.824,321,18102100
1642505,alex ducas,OKC,24,21,125,36,26,9,5,5,0,4,0.4,10,0.476,1.0,-22,102994
203458,alex len,LAL,32,46,379,74,95,38,38,9,21,20,0.508,2,0.222,0.471,-153,1177206
1642024,alex reese,PHI,26,15,216,76,47,9,4,10,10,6,0.481,15,0.366,0.75,19,170508
1642259,alex sarr,WAS,20,67,1814,869,435,124,161,44,101,114,0.394,105,0.308,0.679,-546,11808240
1631214,alondes williams,DET,26,1,3,5,0,0,1,0,0,0,1.0,1,1.0,0.0,6,244502
1630578,alperen sengun,HOU,22,76,2394,1451,786,262,372,84,61,194,0.496,21,0.233,0.692,410,33944954
1641708,amen thompson,HOU,22,69,2225,970,564,192,265,97,89,138,0.557,25,0.275,0.684,268,9690212
1629599,amir coffey,LAC,28,72,1747,696,161,32,77,40,7,45,0.471,101,0.409,0.891,-66,3938271
203083,andre drummond,PHI,31,40,750,293,310,109,34,39,18,55,0.5,3,0.15,0.622,-245,5000000
1641748,andre jackson jr.,MIL,23,67,980,230,182,65,83,34,14,58,0.477,30,0.395,0.5,-33,2221677
1629614,andrew nembhard,IND,25,65,1880,653,216,34,326,79,11,112,0.458,51,0.291,0.794,204,18102000
203952,andrew wiggins,MIA,30,60,1842,1078,269,89,158,60,50,99,0.448,130,0.374,0.763,-100,28223215
1629014,anfernee simons,POR,26,70,2291,1348,189,25,337,60,5,143,0.426,215,0.363,0.902,-220,27678571
1641710,anthony black,ORL,21,78,1886,736,230,52,240,86,48,139,0.423,62,0.318,0.761,-40,7970028
203076,anthony davis,DAL,32,51,1705,1261,590,134,181,59,110,113,0.516,35,0.282,0.775,25,57604894
1630162,anthony edwards,MIN,23,79,2871,2177,450,61,359,91,51,249,0.447,320,0.395,0.837,291,45550512
1630264,anthony gill,WAS,32,51,397,129,66,18,16,9,2,10,0.489,10,0.323,0.66,-73,1997238
1641817,anton watson,NYK,24,9,22,8,3,1,2,1,0,2,0.444,0,0.0,0.0,-9,578577
1641810,antonio reeves,NOP,22,44,659,305,63,18,39,21,4,30,0.456,51,0.395,0.8,-150,1960000
1630574,ariel hukporti,NYK,23,25,217,48,51,14,11,1,15,21,0.677,0,0.0,0.462,-63,1955377
1642422,armel traore,LAL,22,9,66,14,15,2,1,4,2,3,0.316,0,0.0,0.286,-49,578577
1641709,ausar thompson,DET,22,59,1327,594,303,111,134,98,40,80,0.535,11,0.224,0.641,67,8775162
1630559,austin reaves,LAL,27,73,2550,1475,329,61,421,81,22,177,0.46,200,0.377,0.877,195,13937574
1630245,ayo dosunmu,CHI,25,46,1393,566,161,26,208,43,18,69,0.492,62,0.328,0.785,-234,7518518
1628389,bam adebayo,MIA,27,78,2673,1410,749,185,337,98,53,161,0.485,79,0.357,0.765,27,37096620
1631248,baylor scheierman,BOS,24,31,383,113,65,19,33,17,2,12,0.355,26,0.317,0.75,29,2619000
1641767,ben sheppard,IND,23,63,1229,332,177,44,85,38,14,22,0.418,68,0.342,0.889,-59,2790720
1627732,ben simmons,LAC,28,51,1119,256,241,47,285,38,23,102,0.52,0,0.0,0.727,-56,1082061
1631097,bennedict mathurin,IND,23,72,2149,1156,383,87,136,47,24,135,0.458,98,0.34,0.831,94,9187573
1641731,bilal coulibaly,WAS,20,59,1947,727,294,91,199,78,41,125,0.421,63,0.281,0.746,-587,7275682
202687,bismack biyombo,SAS,32,28,527,144,158,43,31,16,23,27,0.588,0,0.0,0.4,-100,797462
1631104,blake wesley,SAS,22,58,683,217,61,17,114,37,6,54,0.435,17,0.293,0.623,-9,4726328
1626171,bobby portis,MIL,30,49,1243,680,411,90,104,35,26,57,0.466,65,0.365,0.836,95,13445754
1641752,bobi klintman,DET,22,8,42,15,7,1,7,2,1,1,0.6,2,0.4,0.5,0,1955377
203992,bogdan bogdanovic,LAC,32,54,1347,583,159,24,146,41,11,74,0.427,105,0.363,0.879,106,16020000
1629626,bol bol,PHX,25,36,448,244,104,20,22,9,25,20,0.525,32,0.344,0.769,-37,2425403
1630538,bones hyland,MIN,24,24,238,149,25,5,32,18,4,25,0.398,32,0.39,0.885,-31,2296274
203078,bradley beal,PHX,32,53,1702,902,177,34,195,58,28,99,0.497,102,0.386,0.803,-273,53666270
1642382,branden carlson,OKC,26,32,246,122,54,17,14,5,21,7,0.443,22,0.333,0.778,41,365767
1641764,brandin podziemski,GSW,22,64,1716,747,325,65,220,69,13,75,0.445,115,0.372,0.758,261,3687960
1630527,brandon boston,NOP,23,42,992,448,134,28,92,53,9,52,0.436,49,0.35,0.788,-140,1473080
1629634,brandon clarke,MEM,28,64,1206,534,326,127,66,52,36,41,0.621,1,0.059,0.701,181,12500000
1627742,brandon ingram,TOR,27,18,595,400,100,17,93,16,11,69,0.465,43,0.374,0.855,-128,38095238
1641706,brandon miller,CHA,22,27,923,568,131,25,98,29,20,76,0.403,104,0.355,0.861,-124,11968400
1630314,brandon williams,DAL,25,33,487,275,58,12,76,24,5,39,0.521,24,0.4,0.833,10,2270735
1630296,braxton key,GSW,28,3,10,3,2,1,0,2,0,1,0.0,0,0.0,0.5,-8,136331
1641729,brice sensabaugh,UTA,21,71,1431,772,210,42,110,46,8,107,0.459,157,0.422,0.89,-285,2693460
1642355,bronny james,LAL,20,27,181,62,18,4,22,9,3,13,0.313,9,0.281,0.786,-71,1955377
201572,brook lopez,MIL,37,80,2546,1041,401,113,143,50,148,84,0.509,139,0.373,0.826,134,8750000
1628971,bruce brown,NOP,28,41,921,340,164,40,84,34,10,39,0.421,27,0.333,0.815,-226,3080921
1628981,bruno fernando,TOR,26,17,146,58,51,21,18,4,9,14,0.531,0,0.0,0.75,-22,2717391
1631121,bryce mcgowens,POR,22,13,32,13,3,2,2,1,0,4,0.286,0,0.0,0.833,-4,578577
1642267,bub carrington,WAS,19,82,2457,807,341,33,364,54,21,141,0.401,138,0.339,0.812,-798,4677600
1627741,buddy hield,GSW,32,82,1862,912,264,51,134,69,23,91,0.417,203,0.37,0.828,141,9219512
203468,cj mccollum,NOP,33,56,1831,1183,212,42,227,46,24,106,0.444,171,0.373,0.717,-279,30666666
1630595,cade cunningham,DET,23,70,2451,1830,425,56,638,71,53,309,0.469,149,0.356,0.846,175,46394100
1631216,caleb houstan,ORL,22,58,787,239,75,19,35,22,6,13,0.421,64,0.4,0.882,-66,2019699
1628997,caleb martin,DAL,29,45,1218,356,177,53,95,46,23,56,0.424,37,0.359,0.622,-155,9594044
1642353,cam christie,LAC,19,13,58,18,12,3,6,5,1,2,0.292,2,0.154,0.5,-10,1955377
1629629,cam reddish,LAL,25,33,589,105,66,17,22,33,10,12,0.404,13,0.277,0.615,-91,2460000
1642285,cam spencer,MEM,25,25,252,106,30,12,34,9,1,6,0.415,19,0.365,1.0,40,2048494
1630560,cam thomas,BKN,23,25,781,599,83,15,94,15,2,62,0.438,68,0.349,0.881,-92,4041249
1641715,cam whitmore,HOU,20,51,826,477,151,36,49,31,13,46,0.444,65,0.355,0.75,-1,3539760
1629661,cameron johnson,BKN,29,57,1799,1070,247,54,194,53,25,99,0.475,159,0.39,0.893,-200,21057065
1626166,cameron payne,NYK,30,72,1089,500,104,14,203,39,16,52,0.401,93,0.363,0.907,204,30003000
1627747,caris levert,ATL,30,64,1596,776,203,41,215,57,33,76,0.467,106,0.373,0.71,258,14104000
1641717,cason wallace,OKC,21,68,1876,568,229,71,173,120,35,59,0.474,74,0.356,0.811,369,5820487
1629646,charles bassey,SAS,24,36,375,157,152,56,17,14,30,23,0.581,0,0.0,0.636,-129,2162606
1631096,chet holmgren,OKC,23,32,876,479,257,48,63,23,71,56,0.49,44,0.379,0.754,294,13731368
1628449,chris boucher,TOR,32,50,862,502,224,70,33,24,25,29,0.492,70,0.363,0.782,5,11750000
1630537,chris duarte,CHI,28,17,74,36,20,5,9,0,0,1,0.462,6,0.4,0.75,12,4426132
1641753,chris livingston,MIL,21,21,105,30,35,10,5,5,0,6,0.333,0,0.0,0.75,-29,2296274
101108,chris paul,SAS,40,82,2292,723,296,33,605,103,22,129,0.427,140,0.377,0.924,4,10460000
1631128,christian braun,DEN,24,79,2675,1218,410,98,205,85,37,81,0.58,89,0.397,0.827,480,4921797
1631132,christian koloko,LAL,25,37,341,90,92,35,16,8,16,12,0.606,0,0.0,0.714,-7,1746521
1629643,chuma okeke,CLE,26,9,196,53,47,21,15,5,4,3,0.5,11,0.393,0.667,-28,5266712
203991,clint capela,ATL,31,55,1176,488,469,174,62,34,53,47,0.559,0,0.0,0.536,-79,6700000
1629632,coby white,CHI,25,74,2450,1509,273,25,330,69,16,177,0.453,216,0.37,0.902,-141,12888889
1628998,cody martin,PHX,29,53,1173,358,224,53,105,56,32,51,0.418,43,0.285,0.705,-105,7840000
1642262,cody williams,UTA,20,50,1059,230,113,27,59,23,16,44,0.323,35,0.259,0.725,-339,5742480
1641732,colby jones,WAS,23,39,514,157,87,21,44,26,13,23,0.457,16,0.327,0.657,-112,2192070
1630175,cole anthony,MEM,25,67,1234,630,204,46,191,45,32,103,0.424,77,0.353,0.823,-16,6152298
1631306,cole swider,TOR,26,10,169,59,27,5,3,4,2,4,0.349,15,0.319,0.0,54,580000
1630658,colin castleton,TOR,25,26,431,123,122,53,28,8,10,23,0.469,2,0.125,0.763,-30,2191897
1631221,collin gillespie,PHX,26,33,461,194,78,22,78,21,5,17,0.43,39,0.433,0.864,-29,2378870
1629012,collin sexton,UTA,26,63,1757,1159,171,60,264,47,6,160,0.48,110,0.406,0.865,-286,18975000
1630557,corey kispert,WAS,26,61,1601,705,181,36,103,26,14,64,0.451,120,0.364,0.852,-274,13975000
202709,cory joseph,ORL,33,50,611,177,74,17,72,26,4,18,0.403,39,0.364,0.778,35,3386366
1641854,craig porter jr.,CLE,25,51,513,188,67,19,71,17,15,38,0.514,21,0.438,0.719,-45,2221677
1642385,cui yongxi,BKN,22,5,10,3,2,0,0,0,0,0,0.143,0,0.0,0.5,2,578677
1626156,d'angelo russell,BKN,29,58,1480,732,162,20,297,56,23,108,0.39,113,0.314,0.834,0,5685000
1630618,dj carton,TOR,24,4,33,3,4,0,3,2,0,4,0.143,0,0.0,1.0,12,289289
1629610,daquan jeffries,CHA,27,47,1071,315,135,37,53,26,25,35,0.405,55,0.335,0.8,-276,2743776
1631342,daeqwon plowden,ATL,26,6,71,43,11,4,2,0,0,4,0.64,9,0.529,1.0,29,578577
1630227,daishen nix,MIN,23,3,13,1,4,0,3,0,0,4,0.0,0,0.0,0.5,9,124288
1630625,dalano banton,POR,25,67,1119,559,135,30,160,43,34,86,0.391,72,0.324,0.728,-55,219697
1631207,dalen terry,CHI,22,73,987,326,124,38,97,44,15,53,0.448,37,0.356,0.71,-172,5399118
1642261,dalton knecht,LAL,24,78,1493,706,216,37,66,24,8,37,0.461,128,0.376,0.762,-73,4010160
203081,damian lillard,MIL,34,58,2092,1447,272,29,410,70,10,162,0.448,197,0.376,0.921,53,22516603
1641878,damion baugh,CHA,24,15,370,109,50,14,56,15,2,31,0.323,12,0.214,0.867,-169,636434
1627814,damion lee,PHX,32,25,144,83,20,3,11,6,0,10,0.365,9,0.243,0.952,25,2801834
1629655,daniel gafford,DAL,26,57,1226,701,388,155,80,23,102,66,0.702,0,0.0,0.689,35,14386320
1628464,daniel theis,NOP,33,38,621,162,164,44,60,18,20,25,0.473,9,0.243,0.838,-61,2800834
1642450,daniss jenkins,DET,23,7,22,7,2,0,3,0,0,1,0.3,1,0.143,0.0,-9,578577
203957,dante exum,DAL,29,20,372,174,33,4,56,12,3,22,0.478,23,0.434,0.742,-48,3303774
203967,dario saric,DEN,31,16,210,56,50,14,23,7,1,15,0.362,7,0.269,0.7,-49,5426400
1641727,dariq whitehead,BKN,20,20,246,114,29,4,12,6,1,15,0.406,33,0.446,0.6,-64,3262644
1629636,darius garland,CLE,25,75,2300,1544,214,47,506,91,11,189,0.472,212,0.401,0.878,499,39446090
1630561,david duke jr.,SAS,25,6,33,16,5,1,4,1,0,2,0.429,3,0.5,0.5,28,578577
1631223,david roddy,HOU,24,33,409,153,84,13,35,14,9,22,0.456,19,0.311,0.769,-76,2464170
1630558,davion mitchell,MIA,26,74,2027,588,167,35,363,72,16,128,0.468,84,0.398,0.69,-3,11600000
1630549,day'ron sharpe,BKN,23,50,907,397,330,149,91,41,42,63,0.521,11,0.244,0.757,64,6000000
1628368,de'aaron fox,SAS,27,62,2241,1459,298,54,392,91,25,174,0.463,118,0.31,0.827,-69,37096620
1629631,de'andre hunter,CLE,27,64,1740,1088,258,44,92,50,13,82,0.47,157,0.405,0.846,88,23303571
1629001,de'anthony melton,BKN,27,6,120,62,20,6,17,7,2,10,0.407,13,0.371,0.625,27,12822000
201599,deandre jordan,DEN,36,56,690,209,284,84,53,16,27,40,0.65,0,0.0,0.422,-47,2296274
201942,demar derozan,SAC,35,77,2767,1710,298,50,342,62,32,105,0.477,84,0.328,0.857,110,24570000
1629731,dean wade,CLE,28,59,1252,320,249,51,76,42,20,22,0.413,80,0.36,0.533,284,6623456
1629028,deandre ayton,POR,26,40,1205,576,406,124,64,31,39,69,0.566,6,0.188,0.667,-162,33654814
1627749,dejounte murray,NOP,28,31,1012,542,200,17,228,63,12,106,0.393,52,0.299,0.823,-207,30801103
1626153,delon wright,NYK,33,40,634,125,66,27,77,35,12,22,0.344,20,0.274,0.6,1,2296271
1630166,deni avdija,POR,24,72,2161,1219,522,110,281,71,35,196,0.476,125,0.365,0.78,-78,14375000
203471,dennis schroder,DET,31,75,2104,980,198,27,404,66,12,142,0.406,127,0.342,0.838,-72,14104000
1641726,dereck lively ii,DAL,21,36,832,314,270,104,85,20,56,41,0.702,0,0.0,0.63,121,5253360
1627884,derrick jones jr.,LAC,28,77,1873,781,263,93,60,79,33,66,0.526,78,0.356,0.703,249,10000000
1628401,derrick white,BOS,30,76,2573,1248,341,67,361,72,80,131,0.442,265,0.384,0.839,540,28100000
1630217,desmond bane,ORL,27,69,2205,1327,418,62,369,80,28,169,0.484,164,0.392,0.894,143,36725670
1626164,devin booker,PHX,28,75,2794,1923,305,76,529,67,16,220,0.461,183,0.332,0.894,-177,53142264
1642269,devin carter,SAC,23,36,395,138,76,19,41,21,4,18,0.37,18,0.295,0.591,43,4923720
1630170,devin vassell,SAS,24,64,1983,1041,255,34,183,84,33,88,0.443,158,0.368,0.792,-262,27000000
1628415,dillon brooks,HOU,29,75,2388,1053,275,75,128,60,16,76,0.429,186,0.397,0.818,207,22124110
1641794,dillon jones,OKC,23,54,551,135,121,30,58,16,4,28,0.383,16,0.254,0.607,75,2753280
1627734,domantas sabonis,SAC,29,70,2428,1337,972,267,423,48,26,202,0.59,65,0.417,0.754,144,42336000
1631230,dominick barlow,ATL,22,35,374,148,85,35,19,9,16,5,0.531,7,0.259,0.636,-2,636435
1642270,donovan clingan,POR,21,67,1323,436,527,217,77,34,110,72,0.539,14,0.286,0.596,-2,7178400
1628378,donovan mitchell,CLE,28,71,2232,1701,322,57,354,95,17,149,0.443,233,0.368,0.823,522,48787676
1628978,donte divincenzo,MIN,28,62,1605,723,228,32,225,73,17,99,0.422,174,0.397,0.778,174,11990000
1627827,dorian finney-smith,LAL,32,63,1818,549,247,80,90,58,23,56,0.448,129,0.411,0.667,309,12700000
203926,doug mcdermott,SAC,33,42,341,147,22,3,7,4,2,6,0.427,44,0.436,0.6,27,2296274
203110,draymond green,GSW,35,68,1983,613,414,74,383,99,70,174,0.424,80,0.325,0.687,275,25892857
1629234,drew eubanks,LAC,28,61,746,280,226,60,54,12,39,41,0.593,3,0.5,0.662,-126,3080921
1641809,drew peterson,BOS,25,25,186,54,40,9,13,5,2,8,0.415,13,0.394,0.778,46,636434
1631166,drew timme,BKN,24,9,253,109,65,17,20,4,1,15,0.441,9,0.257,0.625,-66,1955377
1630696,dru smith,MIA,27,14,268,87,36,12,23,21,6,17,0.508,16,0.533,0.75,38,578577
1629130,duncan robinson,MIA,31,74,1785,817,167,18,176,40,6,86,0.437,190,0.393,0.887,66,16834692
1641871,duop reath,POR,29,46,469,194,92,44,26,12,14,16,0.422,34,0.321,0.909,-55,2221677
203939,dwight powell,DAL,33,55,550,114,118,47,55,18,21,18,0.689,2,0.4,0.651,-14,4000000
1630700,dyson daniels,ATL,22,76,2571,1073,449,124,333,229,55,155,0.493,80,0.34,0.593,-65,7707709
1630604,e.j. liddell,CHI,24,12,52,21,9,3,3,1,1,2,0.533,3,0.3,1.0,-8,706898
203901,elfrid payton,NOP,31,24,510,85,79,15,166,24,11,59,0.328,1,0.167,0.571,-149,1602563
1641989,elijah harkless,UTA,25,10,138,32,21,9,8,10,1,3,0.314,7,0.28,0.5,31,636434
1641801,emanuel miller,CHI,25,6,24,10,8,4,2,1,0,0,0.5,0,0.0,1.0,-8,636435
1641734,emoni bates,CLE,21,10,74,37,7,0,8,1,1,2,0.342,11,0.367,0.0,-34,578577
1642402,enrique freeman,IND,24,22,181,46,30,11,9,3,3,6,0.432,1,0.1,0.684,-19,578577
201569,eric gordon,PHI,36,39,768,266,46,8,65,26,12,28,0.426,56,0.409,0.75,-72,3634153
1630596,evan mobley,CLE,24,71,2166,1316,659,164,226,61,113,145,0.557,85,0.37,0.725,546,46394100
1630532,franz wagner,ORL,23,60,2023,1449,342,56,284,75,21,138,0.463,104,0.295,0.871,247,38661700
1627832,fred vanvleet,HOU,31,60,2111,844,221,32,333,94,25,87,0.378,159,0.345,0.81,264,25000000
1641713,gg jackson,MEM,20,29,458,209,92,27,29,12,5,31,0.372,32,0.337,0.725,-68,2221677
1629216,gabe vincent,LAL,29,72,1527,460,92,20,98,51,13,41,0.4,109,0.353,0.714,48,11500000
202066,garrett temple,TOR,39,28,226,53,29,9,31,17,2,10,0.3,6,0.214,0.917,-28,3634153
1629726,garrison mathews,ATL,28,47,829,353,87,13,60,26,15,31,0.397,85,0.39,0.821,-60,2230253
203914,gary harris,ORL,30,48,710,145,64,20,30,26,12,17,0.383,36,0.356,0.583,86,3634153
1627780,gary payton ii,GSW,32,62,927,400,185,53,83,52,17,39,0.574,31,0.326,0.711,45,9130000
1629018,gary trent jr.,MIL,26,74,1893,824,168,20,87,72,4,42,0.431,180,0.416,0.848,70,3697105
1627777,georges niang,ATL,32,79,1697,784,272,47,111,28,14,82,0.461,166,0.406,0.793,194,8200000
203507,giannis antetokounmpo,MIL,30,67,2288,2036,798,147,433,58,78,206,0.601,14,0.222,0.617,334,57604894
1629048,goga bitadze,ORL,25,70,1429,502,463,167,137,49,98,72,0.611,3,0.107,0.639,80,8333333
1641711,gradey dick,TOR,21,54,1587,777,193,44,98,48,10,83,0.41,114,0.35,0.858,-210,4990379
1629684,grant williams,CHA,26,16,479,166,82,18,37,18,13,28,0.439,27,0.365,0.838,10,13645500
1628960,grayson allen,PHX,29,64,1543,680,194,34,137,54,19,75,0.448,149,0.426,0.816,-79,16875000
1627824,guerschon yabusele,PHI,29,70,1894,768,395,134,148,58,24,87,0.501,104,0.38,0.725,-118,5500000
1630611,gui santos,GSW,23,56,761,227,172,72,80,25,10,42,0.458,34,0.33,0.69,165,2221677
203084,harrison barnes,SAS,33,82,2230,1011,310,97,136,39,14,50,0.508,156,0.433,0.809,-25,19000000
1631127,harrison ingram,SAS,22,5,34,4,9,2,3,3,0,1,0.5,0,0.0,0.0,30,578577
1629312,haywood highsmith,MIA,28,74,1818,478,252,72,112,68,37,54,0.458,89,0.382,0.721,61,5616000
1630529,herbert jones,NOP,26,20,648,205,78,22,65,37,9,35,0.436,22,0.306,0.825,-20,13937574
1641816,hunter tyson,DEN,25,51,399,134,78,25,20,10,6,14,0.375,23,0.311,0.75,-98,2221677
1630193,immanuel quickley,TOR,26,33,917,564,117,16,191,23,4,58,0.42,85,0.378,0.867,-39,32500000
1642403,isaac jones,SAC,24,40,303,134,57,22,12,5,10,16,0.651,3,0.375,0.639,-64,1955377
1630171,isaac okoro,CLE,24,55,1053,337,130,49,68,32,16,23,0.464,56,0.371,0.717,253,11000000
1642268,isaiah collier,UTA,20,71,1839,615,235,32,446,66,16,208,0.422,42,0.249,0.682,-403,2638200
1642384,isaiah crawford,SAC,23,15,45,13,8,1,1,1,2,1,0.455,1,0.2,0.5,23,578577
1628392,isaiah hartenstein,OKC,27,57,1589,637,611,163,219,47,62,96,0.581,0,0.0,0.675,417,28500000
1630543,isaiah jackson,IND,23,5,83,35,28,11,5,3,8,5,0.609,0,0.0,0.5,10,7600000
1630198,isaiah joe,OKC,25,74,1603,756,196,41,119,48,9,38,0.44,192,0.412,0.821,550,12362338
1630600,isaiah mobley,PHI,25,1,17,6,4,1,5,1,1,0,0.286,1,0.333,0.5,-6,2087519
1641815,isaiah stevens,MIA,24,3,5,0,2,0,0,1,0,0,0.0,0,0.0,0.0,4,636435
1630191,isaiah stewart,DET,24,72,1433,435,399,130,123,28,101,68,0.559,17,0.321,0.759,9,15000000
1631209,isaiah wong,CHA,24,20,265,120,32,14,28,11,0,18,0.39,13,0.394,0.735,-6,427879
1627826,ivica zubac,LAC,28,80,2624,1340,1010,300,214,55,90,127,0.628,0,0.0,0.661,514,18102000
1631120,jd davison,BOS,22,16,92,33,13,2,13,5,1,13,0.353,4,0.222,0.714,-28,2270735
1630550,jt thor,WAS,22,20,249,71,48,20,6,8,9,9,0.424,6,0.286,0.682,-96,1836096
1629630,ja morant,MEM,25,50,1519,1159,205,34,364,61,12,185,0.454,88,0.309,0.824,226,39446090
1642266,ja'kobe walter,TOR,20,52,1103,449,160,59,81,43,10,50,0.405,65,0.349,0.795,-83,3638160
1631095,jabari smith jr.,HOU,22,57,1715,698,399,105,60,25,41,61,0.438,98,0.354,0.825,250,12350392
1631133,jabari walker,POR,22,60,749,313,211,59,37,33,6,34,0.515,28,0.389,0.69,15,636435
1629098,jack mcveigh,HOU,29,9,43,14,5,2,1,0,2,2,0.294,4,0.308,0.0,-10,578577
1642050,jackson rowe,GSW,28,6,51,22,11,3,4,4,0,1,0.471,3,0.3,0.5,23,636434
1631210,jacob toppin,ATL,25,17,75,23,15,3,6,2,0,3,0.409,5,0.5,0.0,-25,636435
1630702,jaden hardy,DAL,22,57,907,496,89,9,81,28,5,82,0.435,76,0.386,0.698,-65,6000000
1631093,jaden ivey,DET,23,30,898,528,124,40,119,28,11,89,0.46,63,0.409,0.733,-62,10107163
1630183,jaden mcdaniels,MIN,24,82,2614,1000,470,129,163,110,74,95,0.477,100,0.33,0.813,172,24393104
1630531,jaden springer,UTA,22,43,365,109,58,17,33,24,4,16,0.389,12,0.25,0.711,-32,2349578
203109,jae crowder,SAC,34,9,102,23,20,6,6,3,0,4,0.318,4,0.267,0.833,-18,2620000
1630256,jae'sean tate,HOU,29,52,588,188,117,50,47,26,7,22,0.473,16,0.348,0.681,51,2667947
1626143,jahlil okafor,IND,29,1,3,0,1,0,1,0,0,0,0.0,0,0.0,0.0,5,2613120
1642443,jahmir young,CHI,24,6,29,11,3,1,6,0,0,1,0.8,1,0.5,1.0,-7,977689
1631170,jaime jaquez jr.,MIA,24,66,1368,570,290,84,166,61,14,98,0.461,37,0.311,0.754,-152,3861600
1631222,jake laravia,SAC,23,66,1349,458,259,90,158,62,23,86,0.475,60,0.423,0.678,126,6000000
1627751,jakob poeltl,TOR,29,57,1685,824,547,189,158,66,71,111,0.627,1,0.333,0.674,-37,19500000
1641779,jalen bridges,PHX,24,8,30,9,4,0,0,0,0,4,0.286,2,0.286,0.75,7,578577
1628973,jalen brunson,NYK,28,65,2300,1690,187,27,475,60,8,164,0.488,152,0.383,0.821,146,34944001
1631105,jalen duren,DET,21,78,2033,918,807,277,209,54,89,136,0.692,0,0.0,0.669,36,6483144
1630224,jalen green,HOU,23,82,2697,1723,377,45,282,71,27,203,0.423,234,0.354,0.813,166,33333333
1641720,jalen hood-schifino,PHI,22,15,314,106,27,3,37,5,7,18,0.378,14,0.304,0.857,-96,4470702
1630552,jalen johnson,ATL,23,36,1284,680,359,62,181,56,36,106,0.5,44,0.312,0.746,55,30000000
1629667,jalen mcdaniels,WAS,27,4,7,0,0,0,1,1,0,0,0.0,0,0.0,0.0,-1,139391
1629618,jalen pickett,DEN,25,49,666,200,71,15,107,19,5,24,0.428,40,0.396,0.75,52,2221677
1630188,jalen smith,CHI,25,64,962,524,357,89,65,17,44,37,0.466,72,0.324,0.809,-36,9000000
1630591,jalen suggs,ORL,24,35,1002,567,141,23,129,51,33,102,0.41,76,0.314,0.882,3,35000000
1631114,jalen williams,OKC,24,69,2236,1490,369,59,354,111,46,150,0.484,124,0.365,0.789,456,6580997
1630592,jalen wilson,BKN,24,79,2031,749,270,75,145,40,5,79,0.397,122,0.337,0.818,-262,2221677
1631288,jamal cain,NOP,26,37,501,196,85,27,22,23,9,22,0.43,26,0.325,0.68,-132,578577
1627750,jamal murray,DEN,28,67,2418,1436,261,45,403,91,33,138,0.474,156,0.393,0.886,331,46394100
1642347,jamal shead,TOR,22,75,1466,533,115,30,316,58,10,117,0.405,72,0.323,0.768,-234,1955377
1631123,jamaree bouyea,MIL,26,5,61,17,5,1,10,4,2,8,0.5,1,0.2,0.667,2,977689
201935,james harden,LAC,35,79,2789,1802,456,55,687,118,55,341,0.41,235,0.352,0.874,344,39182693
201949,james johnson,IND,38,12,36,8,6,0,4,0,2,4,0.364,0,0.0,0.0,-9,2296274
1630164,james wiseman,IND,24,1,4,6,1,0,0,0,0,0,0.5,0,0.0,1.0,-4,2667947
1642419,jamison battle,TOR,24,59,1041,419,158,37,53,17,10,27,0.429,105,0.405,0.889,-183,1955377
1641716,jarace walker,IND,21,75,1186,461,229,25,110,54,25,78,0.472,75,0.405,0.667,-146,6665406
1630215,jared butler,PHI,24,60,1043,541,110,25,220,42,13,80,0.448,60,0.355,0.824,-131,1547652
1642272,jared mccain,PHI,21,23,591,352,56,13,60,15,0,37,0.46,51,0.383,0.875,-27,4221360
1631197,jared rhoden,TOR,25,14,226,118,42,14,16,10,2,9,0.483,12,0.308,0.88,64,135120
1628991,jaren jackson jr.,MEM,25,74,2206,1641,417,91,148,92,113,153,0.488,146,0.375,0.781,331,35000000
